Unnamed: 0,id,types,internationalPhoneNumber,formattedAddress,rating,googleMapsUri,websiteUri,userRatingCount,primaryType,shortFormattedAddress,location.latitude,location.longitude,regularOpeningHours.weekdayDescriptions,displayName.text,displayName.languageCode,primaryTypeDisplayName.text,priceRange.startPrice.units,priceRange.endPrice.units,priceLevel
55,ChIJRz-OQnYkVRQRM9co1YxqbX4,"['administrative_area_level_2', 'political']",,"Nuweiba, South Sinai Governorate, Egypt",,https://maps.google.com/?cid=9110054774344570675,,,,Nuweiba,28.9911329,34.6524669,,Nuweiba,en,,,,
56,ChIJ75h4bp0bYBQRFYJ5ocgXfSc,"['point_of_interest', 'establishment']",+20 15 59009020,"Alexandria - Marsa Matrouh Rd, Al Dabaa, Marsa Matrouh Governorate 5003341, Egypt",,https://maps.google.com/?cid=2845456690038014485,,,,"Alexandria - Marsa Matrouh Rd, Al Dabaa",31.0414988,28.420824900000003,,Clean Beach,en,,,,
57,ChIJnSZL4xf_YRQRDPePnejqDvI,"['point_of_interest', 'establishment']",+20 10 05304386,"طريق القصر - عجيبة الغرام،, 966F+67F، قسم مرسى مطروح، محافظة مطروح 5053262, Egypt",4.6,https://maps.google.com/?cid=17442136691649279756,,27.0,,"966F+67F, طريق القصر - عجيبة الغرام،, Mersa Matruh",31.3605692,27.2231761,,Rivira Beach,en,,,,
58,ChIJXUVaYYXtXxQRgMsc3nKmsEI,"['park', 'point_of_interest', 'establishment']",,"RXPR+X29, El Alamein, Marsa Matrouh Governorate 5081001, Egypt",4.5,https://maps.google.com/?cid=4805523814687230848,,4.0,park,"RXPR+X29, El Alamein",30.8374013,28.990117,,La femme Beach,en,Park,,,
59,ChIJGb4n0ItkUhQRi1hwCh0Lq2Y,"['beach', 'natural_feature', 'establishment']",+20 10 06041252,"Moon Gate Hurghada, Hurghada 2, Red Sea Governorate 1982511, Egypt",4.1,https://maps.google.com/?cid=7398019032243263627,https://www.facebook.com/MoonGateofficially,16.0,,Hurghada 2,27.3370923,33.6895967,,Moon Gate Hurghada,en,,,,
60,ChIJdRlVZPr9XxQR-bRRZwwt6Zw,"['beach', 'natural_feature', 'establishment']",,"Amwaj Beach, El Alamein, Marsa Matrouh Governorate 5064201, Egypt",4.4,https://maps.google.com/?cid=11306617870786606329,,586.0,,El Alamein,31.0023969,28.6813552,,Amwaj Beach,en,,,,
61,ChIJsRk7jERhVhQRGlNTsNTFCe8,"['resort_hotel', 'hotel', 'lodging', 'point_of_interest', 'establishment']",+20 019625,"كيلو 77 راس مطارمة، راس سدر،, راس سدر، محافظة جنوب سيناء 46612, Egypt",4.5,https://maps.google.com/?cid=17224515767137162010,http://www.matarmabeachresidence.com/,400.0,resort_hotel,كيلو 77 راس مطارمة، راس سدر،,29.4425462,32.7657677,,Matarma Beach Residence,en,Resort hotel,,,
62,ChIJTY0a4Pid-RQRA5wLMpRyFQc,"['resort_hotel', 'hotel', 'lodging', 'point_of_interest', 'establishment']",+20 12 22111321,"Al Zaim Ghandi St Atef El Sadat St, طرح البحر، قسم الشرق، محافظة بورسعيد 8575001, Egypt",4.3,https://maps.google.com/?cid=510440113596767235,https://maromhotels.com/,536.0,resort_hotel,"Al Zaim Ghandi St Atef El Sadat St, Tarh Al Bahr",31.2722303,32.306272199999995,,Marom Port Said Resort & Beach,en,Resort hotel,,,
63,ChIJFTjCjrXtXxQR8SWbWi-9pUs,"['tourist_attraction', 'point_of_interest', 'establishment']",,"Unnamed Road, RXXM+53X، العلمين، محافظة مطروح 5081001, Egypt",4.6,https://maps.google.com/?cid=5450970935083083249,,15.0,tourist_attraction,"RXXM+53X, Unnamed Road, El Alamein",30.847996700000003,28.982749899999995,,Devil's Island,en,Tourist Attraction,,,
64,ChIJ-6Tl-QnvXxQRLXCLjueb6CQ,"['park', 'point_of_interest', 'establishment']",,"كورنيش، Marina Al Alameen, Marsa Matrouh Governorate 5080001, Egypt",4.6,https://maps.google.com/?cid=2659546998793531437,,117.0,park,"كورنيش, Marina Al Alameen",30.8596098,28.9464027,,El Alamein seaside,en,Park,,,
65,ChIJ9xXezyKOXxQRfvw34LKqaE8,"['beach', 'natural_feature', 'establishment']",,"Al-Narges Village, Alexandria - Marsa Matrouh Rd, Markaz Al Alamein, Marsa Matrouh Governorate 5092101, Egypt",4.6,https://maps.google.com/?cid=5722011011816881278,,18.0,,"Alexandria - Marsa Matrouh Rd, Markaz Al Alamein",30.8203577,29.1644864,,Al-Narges Village,en,,,,
66,ChIJOa2Qht_8YRQRZgk-0-0vFW4,"['beach', 'natural_feature', 'establishment']",,"Unnamed Road,, قسم مرسى مطروح، محافظة مطروح 5057478, Egypt",4.0,https://maps.google.com/?cid=7932299017180809574,https://www.fatakat.com/thread/5500741,983.0,,"Unnamed Road,, Mersa Matruh",31.3699158,27.3405987,,Mina Hasheesh Beach,en,,,,
67,ChIJ3dCu1TPF9RQRKlP3GOpAoto,"['beach', 'natural_feature', 'establishment']",,"Banch San Eastfano, San Stefano, El Raml 1, Alexandria Governorate 5452056, Egypt",4.8,https://maps.google.com/?cid=15754225820680803114,,13.0,,"San Stefano, El Raml 1",31.2488272,29.9684205,,Banch San Eastfano,en,,,,
68,ChIJt1pk3_NCVhQRD-1jX4TXI18,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",+20 12 72229209,"Ras Sidr, South Sinai Governorate 8745403, Egypt",4.2,https://maps.google.com/?cid=6855560021324066063,,60.0,campground,Ras Sidr,29.593812499999995,32.6899375,,Health beach camp,en,Campground,,,
69,ChIJYdhkcPBnVhQRg3VdtW_Xv-Q,"['resort_hotel', 'hotel', 'lodging', 'point_of_interest', 'establishment']",+20 12 26233323,"Ras Sidr, South Sinai Governorate 8743701, Egypt",4.0,https://maps.google.com/?cid=16483130035983447427,,74.0,resort_hotel,Ras Sidr,29.53799,32.727361,,Pool Bar - Royal Beach Resort,en,Resort hotel,,,
70,ChIJZcy05ae5qhURvQ7JZ0G9N6I,"['beach', 'natural_feature', 'establishment']",+20 10 02229694,"Ananda Camp, Nuweiba, South Sinai Governorate 8795101, Egypt",4.4,https://maps.google.com/?cid=11689019446475165373,,190.0,,Nuweiba,29.1933449,34.7289412,,Ananda Camp,en,,,,
71,ChIJjfZ1EcqG9RQRGFZ_ryYOSKk,"['beach', 'natural_feature', 'establishment']",+20 12 80364458,"North West Coast, منطقة الساحل الشمالى، الساحل الشمالى، محافظة الإسكندرية 5232001, Egypt",4.4,https://maps.google.com/?cid=12198015150048892440,https://www.propertyfinder.eg/en/buy/north-coast/properties-for-sale-qesm-borg-el-arab-golden-beach.html,350.0,,"North West Coast, ADH Dheraa Al Bahri, North Coast",30.953055600000003,29.515555600000003,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Golden Beach North Coast,en,,,,
72,ChIJKRbGmoXT_RQR_N73N8X8imY,"['tourist_attraction', 'point_of_interest', 'establishment']",,"العريش، قسم ثالث العريش،، 5R3V+FCC, El Arish 1, North Sinai Governorate 8958232, Egypt",4.5,https://maps.google.com/?cid=7388996062632468220,,96.0,tourist_attraction,"5R3V+FCC، العريش، قسم ثالث العريش،, El Arish 1",31.153679,33.8435179,"['Monday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20097:30\u202fPM']",El Resa Beach,en,Tourist Attraction,,,
73,ChIJ_3tY3xjptBURk6E_PoQqJ9o,"['hotel', 'lodging', 'point_of_interest', 'establishment']",,"3V9H+3H5، قسم مرسى علم،، Red Sea Governorate 1925032, Egypt",4.8,https://maps.google.com/?cid=15719579771828412819,,22.0,hotel,3V9H+3H5، قسم مرسى علم،,25.0676256,34.8789697,,Sea beach,ar,Hotel,,,
74,ChIJO_USTYrrtBURn0nBwM7WHPI,"['hotel', 'lodging', 'point_of_interest', 'establishment']",+20 65 3720514,"3VPM+48M, Marsa Alam, Red Sea Governorate 1925331, Egypt",3.9,https://maps.google.com/?cid=17446055240011958687,,120.0,hotel,"3VPM+48M, Marsa Alam",25.0853399,34.8833041,,Blue House Resort Marsa Alam,en,Hotel,,,
75,ChIJM4qdIAAbYBQRfazgWie_zQ4,"['point_of_interest', 'establishment']",,"kilo 192, north coast, الضبعة، محافظة مطروح 5003288, Egypt",5.0,https://maps.google.com/?cid=1066718862505979005,,1.0,,"north coast, kilo 192",31.0274269,28.4428775,,La Mera beach Ras el Hekma,en,,,,
76,ChIJbXJExts5UxQRYXVrffinvuQ,"['tourist_attraction', 'point_of_interest', 'establishment']",,"V89F+QM8, Salah Taher, Second Sharm Al Shiekh, South Sinai Governorate, Egypt",4.5,https://maps.google.com/?cid=16482796371920516449,,67.0,tourist_attraction,"V89F+QM8, Salah Taher, Second Sharm Al Shiekh",27.8694101,34.324208,,Amphoras reef,it,Tourist Attraction,,,
77,ChIJ807ePiiltBURdDvCx7TA7Sk,"['resort_hotel', 'hotel', 'lodging', 'point_of_interest', 'establishment']",+20 10 16022600,"Halaieb We Shalatein Road, 37 Km North, قسم مرسى علم، محافظة البحر الأحمر 1926505, Egypt",4.8,https://maps.google.com/?cid=3021282807713512308,https://threecorners.com/red-sea/happy-life-beach-resort/,11583.0,resort_hotel,"Halaieb We Shalatein Road, 37 Km North, Marsa Alam",25.3705791,34.7277247,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Three Corners Happy Life Beach Resort,en,Resort hotel,,,
78,ChIJS20BuqDa9RQRM90pLjHNb_s,"['beach', 'natural_feature', 'establishment']",+20 12 83444188,"khlaed ibn el walied beach, Miami, Montaza 1, Alexandria Governorate 5517269, Egypt",3.8,https://maps.google.com/?cid=18117925437046381875,,75.0,,Montaza 1,31.2702029,29.992135999999995,,"khlaed ibn el walied beach, Miami",en,,,,
79,ChIJuZNZbP6GUhQRpqszg5WIbyE,"['beach', 'natural_feature', 'establishment']",,"Anemone Beach, Hurghada - Sharm El Sheikh, قسم أول الغردقة، محافظة البحر الأحمر 1964520, Egypt",4.1,https://maps.google.com/?cid=2409294501399210918,,264.0,,"Hurghada - Sharm El Sheikh, Hurghada 1",27.2113262,33.8427169,,Anemone Beach,en,,,,
80,ChIJ3YEPB5lJUxQRYvY9BJOi_J8,"['beach', 'natural_feature', 'establishment']",,"Shark Bay, Concourd Hotel Entrance, 8766101, Egypt",4.6,https://maps.google.com/?cid=11528267898476688994,,1352.0,,Concourd Hotel Entrance,27.9619326,34.3997568,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Shark Bay,en,,,,
81,ChIJk3-0xCXvXxQR_wM8fngWpjI,"['hotel', 'lodging', 'point_of_interest', 'establishment']",+20 11 11171305,"VX42+6R, Marina Al Alameen, Marsa Matrouh Governorate 5080001, Egypt",4.8,https://maps.google.com/?cid=3649629254800114687,https://allinclusive-collection.com/en/hotel/rixos-premium-alamein/,4720.0,hotel,"VX42+6R, Marina Al Alameen",30.8555625,28.9520625,,Rixos Premium Alamein,en,Hotel,,,
82,ChIJvTLAF6xj-BQRJnVGqn3zy7k,"['beach', 'natural_feature', 'establishment']",,"Wonder Beach Abo Soltan, Fayid, Ismailia Governorate 8343742, Egypt",4.1,https://maps.google.com/?cid=13388062038342137126,,17.0,,Fayid,30.3724589,32.3058826,,Wonder Beach Abo Soltan,en,,,,
83,ChIJsfAMMxxoVhQRffUX-Taz4GA,"['beach', 'natural_feature', 'establishment']",+20 12 26233323,"Unnamed Road,, راس سدر، محافظة جنوب سيناء 8744204, Egypt",3.6,https://maps.google.com/?cid=6980776471112971645,,119.0,,"Unnamed Road,, Ras Sidr",29.5651506,32.7211073,,Konoz Ras Sudr,en,,,,
84,ChIJ4ZEll4vPqhUR-m3EKTUpmuo,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",,"2M8J+JFW, Unnamed Road, Nuweiba, South Sinai Governorate 8791104, Egypt",4.6,https://maps.google.com/?cid=16904869459599322618,,43.0,campground,"2M8J+JFW, Unnamed Road, Nuweiba",29.0166225,34.681204,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Salame Fanan Beach Camp,en,Campground,,,
85,ChIJtaIn8wz8XxQR6Eujp3L972E,"['hotel', 'resort_hotel', 'lodging', 'point_of_interest', 'establishment']",+20 46 4681600,"Kilo129 Marsa Matrouh Road, Marassi Village, City, العلمين، محافظة مطروح 51718, Egypt",4.7,https://maps.google.com/?cid=7057137809993452520,http://www.alalameinhotel.com/,3141.0,hotel,"Marassi Village, Kilo129 Marsa Matrouh Road, City",30.9739201,28.759498999999995,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Al Alamein Hotel,en,Hotel,,,
86,ChIJn51AqKq0VBQRxkGQERjJzoU,"['beach', 'natural_feature', 'establishment']",,"Lagon Beach, Dahab, South Sinai Governorate 8772002, Egypt",4.7,https://maps.google.com/?cid=9641864957457875398,,667.0,,Dahab,28.4710421,34.5079312,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Lagon Beach,en,,,,
87,ChIJA4N7JEA6UxQRg8mB1d8Ik-M,"['beach', 'natural_feature', 'establishment']",,"Faraana Reef Beach, South Sinai Governorate, Egypt",4.6,https://maps.google.com/?cid=16398460425638889859,,234.0,,Faraana Reef Beach,27.8484791,34.3081313,,Faraana Reef Beach,en,,,,
88,ChIJyR8AAPTptBURD9y6ax9MU-k,"['resort_hotel', 'hotel', 'lodging', 'point_of_interest', 'establishment']",+20 12 02220912,"30 Km South Of, International Airport, قسم مرسى علم، محافظة البحر الأحمر 17012, Egypt",4.6,https://maps.google.com/?cid=16812865531739298831,http://www.satayaresort.com/,4018.0,resort_hotel,"International Airport, 30 Km South Of, Marsa Alam",25.312178,34.7444972,,Sataya Resort Marsa Alam,en,Resort hotel,,,
89,ChIJ_2-BefXPqhURv7__ldOvJQ0,"['hotel', 'lodging', 'point_of_interest', 'establishment']",+20 10 09928099,"Duna Beach، Nuweiba, South Sinai Governorate 46618, Egypt",4.3,https://maps.google.com/?cid=947356619920883647,https://www.nuweibabeach.com/green-beach.htm,246.0,hotel,"Duna Beach, Nuweiba",29.0099468,34.6846313,,Green Beach Camp Sinai,en,Hotel,,,
90,ChIJ82zRl23tXxQR6up_rovdDHY,"['beach', 'natural_feature', 'establishment']",,"Hamook Beach, Marina Al Alameen, Marsa Matrouh Governorate 5081001, Egypt",4.4,https://maps.google.com/?cid=8506417388193835754,,43.0,,Marina Al Alameen,30.8300742,29.0125011,,Hamook Beach,en,,,,
91,ChIJiTZYplhnVhQRvRfn37GGMfE,"['beach', 'natural_feature', 'establishment']",+20 11 47939346,"Amigo Beach, Ras Sidr, South Sinai Governorate 8742303, Egypt",4.1,https://maps.google.com/?cid=17379820535523252157,,34.0,,Ras Sidr,29.5075491,32.7270662,,Amigo Beach,en,,,,
92,ChIJyfWZD_cBYhQR00TvKLS2T7M,"['beach', 'natural_feature', 'establishment']",+20 2 33663071,"Unnamed Road, قسم مرسى مطروح، محافظة مطروح 5053244, Egypt",4.1,https://maps.google.com/?cid=12920746740846380243,http://www.asd-eg.com/,45.0,,"Unnamed Road, Mersa Matruh",31.372532799999995,27.1596324,"['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']",Sabbia matrouh,en,,,,
93,ChIJoVwoBO0_VhQR7U6osppSvbA,"['beach', 'natural_feature', 'establishment']",+20 11 48087128,"Queen Beach, Ras Al Masala, Ras Sidr, South Sinai Governorate 8746701, Egypt",3.5,https://maps.google.com/?cid=12735426145649446637,,181.0,,"Ras Al Masala, Ras Sidr",29.7344203,32.6980095,,Queen Beach,en,,,,
94,ChIJS2qD_Q_ptBURtbc-qcc9Xfg,"['hotel', 'lodging', 'point_of_interest', 'establishment']",,"3V9H+3H5, Marsa Alam, Red Sea Governorate 1925032, Egypt",4.2,https://maps.google.com/?cid=17896528421987465141,,18.0,hotel,"3V9H+3H5, Marsa Alam",25.0676256,34.8789697,,Jolie beach,pl,Hotel,,,
95,ChIJWYqdAgBJUxQRVaRdpY-dLrc,"['tourist_attraction', 'point_of_interest', 'establishment']",,"W9VM+3J6, Sharm Al Shiekh, South Sinai Governorate, Egypt",4.7,https://maps.google.com/?cid=13199660798149764181,,15.0,tourist_attraction,"W9VM+3J6, Sharm Al Shiekh",27.9426579,34.3840311,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",SUNRISE Arabian Beach,en,Tourist Attraction,,,
96,ChIJL22KXB6_tBURvnKM95mVyr0,"['resort_hotel', 'hotel', 'lodging', 'point_of_interest', 'establishment']",+20 10 66639615,"17, km north of, town, قسم مرسى علم، محافظة البحر الأحمر 84722, Egypt",4.4,https://maps.google.com/?cid=13675907706979644094,http://www.braykaresorts.com/,4930.0,resort_hotel,"km north of, 17, town, Marsa Alam",25.2162989,34.7990982,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Brayka Bay Resort,en,Resort hotel,,,
97,ChIJVa04vXLPqhUR4W1-66yLDI0,"['hotel', 'lodging', 'point_of_interest', 'establishment']",+20 11 45897682,"2MX7+CRM، قسم ذهب، محافظة جنوب سيناء 8792043, Egypt",4.0,https://maps.google.com/?cid=10163652033869934049,,537.0,hotel,2MX7+CRM، قسم ذهب,29.0485792,34.6645448,,Gamal Camp,en,Hotel,,,
98,ChIJOy4TWysLABURnWHOG-ce08M,"['hotel', 'lodging', 'point_of_interest', 'establishment']",+20 69 3520321,"Newabaa Street, XMHG+F67، قسم نويبع، محافظة جنوب سيناء 46625, Egypt",3.8,https://maps.google.com/?cid=14110656035434684829,http://www.coralresortnuweiba.online/,941.0,hotel,"XMHG+F67, Newabaa Street",28.978669000000004,34.675557,,Coral Resort Nuweiba,en,Hotel,,,
99,ChIJ04Yjz-pe-BQRgoF5Q7LjwLs,"['sports_club', 'point_of_interest', 'establishment']",+20 64 3496700,"Tarik Al Taawon Al Sweis Sabekan - Al Shaarawi, Ismailia, Ismailia Governorate 8357001, Egypt",3.7,https://maps.google.com/?cid=13529063635396690306,,531.0,sports_club,"Tarik Al Taawon Al Sweis Sabekan - Al Shaarawi, Ismailia",30.5550327,32.2878494,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20096:00\u202fPM']",Osmathon club,en,Sports Club,,,
100,ChIJZRftjfPQ9RQRmh3u4fFLM0c,"['beach', 'natural_feature', 'establishment']",,"Egypt Air Summer Resort, Al Mandarah Bahri, Montaza 2, Alexandria Governorate 5527101, Egypt",4.1,https://maps.google.com/?cid=5130527902754807194,,42.0,,"Al Mandarah Bahri, Montaza 2",31.2867286,30.0267446,,Egypt Air Summer Resort,en,,,,
101,ChIJG6rgbPPptBURO9e6O7kFT1I,"['hotel', 'lodging', 'point_of_interest', 'establishment']",+20 10 66903408,"3V8M+52H, Marsa Al Am - Al Sheikh Shazli, Marsa Alam, Red Sea Governorate 1924503, Egypt",4.7,https://maps.google.com/?cid=5930965527399421755,https://threecorners.com/,126.0,hotel,"3V8M+52H, Marsa Al Am - Al Sheikh Shazli, Marsa Alam",25.0654407,34.8826106,,Three Corners Aqua,en,Hotel,,,
102,ChIJ88cHKwCHUhQRguwl0EWZXZY,"['beach', 'natural_feature', 'establishment']",+20 10 03765239,"Toya Palace, Sheraton Road, Hurghada, Red Sea, محافظة البحر الأحمر 1964801, Egypt",4.3,https://maps.google.com/?cid=10834984803647220866,http://www.ermes-eg.com/,15.0,,"Toya Palace, Sheraton Road, Hurghada, Red Sea",27.214163,33.840551,"['Monday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: Closed', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20097:00\u202fPM']",Toya Palace,en,,,,
103,ChIJyyvtlHPvXxQRsrs6fxnNSZc,"['point_of_interest', 'establishment']",+20 10 67733893,"مارينا العلمين، العلمين،، VW9C+8RH, El Alamein, Marsa Matrouh Governorate 5080001, Egypt",3.9,https://maps.google.com/?cid=10901469882419428274,,142.0,,"VW9C+8RH، مارينا العلمين، العلمين،, El Alamein",30.8683224,28.9221047,,شاطئ العلمين الجديد,en,,,,
104,ChIJk37Bvrle-BQRRGjoUNauefM,"['beach', 'natural_feature', 'establishment']",+20 10 97630666,"Village gondola, El-Gomhoreya, Ismailia, Ismailia Governorate 8357020, Egypt",3.6,https://maps.google.com/?cid=17544246058902120516,https://www.fatakat.com/thread/5839044,441.0,,"El-Gomhoreya, Ismailia",30.566127100000003,32.2840977,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Open 24 hours']",Village gondola,en,,,,
105,ChIJ2dCnUWbQ9RQRd_DRXuE_BmA,"['beach', 'natural_feature', 'establishment']",,"Montazah Aida Beach, Al Mandarah Bahri, Montaza 2, Alexandria Governorate 5527001, Egypt",4.5,https://maps.google.com/?cid=6919288114692354167,,199.0,,"Al Mandarah Bahri, Montaza 2",31.2840558,30.0110761,,Montazah Aida Beach,en,,,,
106,ChIJXbkyaWlhVhQRj1v6eaRzfb0,"['beach', 'natural_feature', 'establishment']",,"Paradise Ras Sudr, Ras Sidr, South Sinai Governorate 8740601, Egypt",4.1,https://maps.google.com/?cid=13654196795515493263,http://www.rassudr.net/hotels-resorts/paradise/,66.0,,Ras Sidr,29.4241097,32.7924522,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Paradise Ras Sudr,en,,,,
107,ChIJUVYroHX8XxQROyow3n-F-bc,"['beach', 'natural_feature', 'establishment']",,"Safi Beach, El Alamein, Marsa Matrouh Governorate 5065501, Egypt",4.7,https://maps.google.com/?cid=13256773762376804923,,492.0,,El Alamein,30.9695981,28.7630203,"['Monday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20097:00\u202fPM']",Safi Beach,en,,,,
108,ChIJ6bGe6l7vXxQRkCkRdWxQyYY,"['night_club', 'point_of_interest', 'establishment']",+20 11 22380022,"new, Marina Al Alameen, Marsa Matrouh Governorate 5080001, Egypt",2.7,https://maps.google.com/?cid=9712382498151934352,,44.0,night_club,"new, Marina Al Alameen",30.861052800000003,28.946581,,Ohana Beach Club,en,Night Club,,,
109,ChIJj7d25HfIqhURJfzZeDzCRtg,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",+20 10 04442147,"4MGP+8MG, Nuweibaa - Taba Rd, Nuweiba, South Sinai Governorate, Egypt",4.4,https://maps.google.com/?cid=15584357125543558181,https://rassinai.com/,178.0,campground,"4MGP+8MG, Nuweibaa - Taba Rd, Nuweiba",29.1258001,34.6867149,"['Monday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:30\u202fPM']",Ras Sinai Ayash Camp,en,Campground,,,
110,ChIJAaF05qbRqhUR5EYAhBZRloU,"['point_of_interest', 'establishment']",,"XMC8+FG6, طريق, قسم دهب، South Sinai Governorate 8790401, Egypt",4.0,https://maps.google.com/?cid=9625970410696754916,,56.0,,"XMC8+FG6, طريق, قسم دهب",28.971150700000003,34.6662584,,Nuweibaa,en,,,,
111,ChIJBYfNceDHqhUR9sOcCZJ7tJY,"['bed_and_breakfast', 'hostel', 'lodging', 'point_of_interest', 'establishment']",+20 10 02617272,"Taba Road, Ras shetan, Nuweiba, South Sinai Governorate 8794301, Egypt",4.3,https://maps.google.com/?cid=10859440468653818870,https://bedouinstar.org/,172.0,bed_and_breakfast,"Taba Road, Ras shetan, Nuweiba",29.1344919,34.687258799999995,"['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200910:00\u202fPM']",Bedouin star Camp Ras shitan Nuweiba Egypt,en,Bed & Breakfast,,,
